rep,mes,mk1,mk2,mk3,mk4,mutr,muta,mut_sp1,mut_sp2
0,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.75107e-07,4.84631e-07
1,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.81305e-07,5.57101e-07
2,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.50435e-07,1.61241e-07
3,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.1265e-07,9.62325e-07
4,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.1347e-07,2.98703e-07
5,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.79546e-07,8.30285e-07
6,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.33613e-07,4.52618e-07
7,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.98985e-07,9.34992e-07
8,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.76011e-07,9.9987e-07
9,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.58657e-07,4.24608e-07
10,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.04647e-07,4.28584e-07
11,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.81763e-07,2.86095e-07
12,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.24337e-07,2.03235e-07
13,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.06775e-07,1.33563e-07
14,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.00908e-07,6.53394e-07
15,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.88126e-07,2.25347e-07
16,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.0819e-07,1.39699e-07
17,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.12267e-07,2.37829e-07
18,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.10862e-07,4.53685e-07
19,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.63054e-07,4.39182e-07
20,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.23145e-07,7.47416e-07
21,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.65036e-07,9.81831e-07
22,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.65864e-07,2.18479e-07
23,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.47264e-07,7.90721e-07
24,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.87216e-07,9.01645e-07
25,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.88161e-07,8.40491e-07
26,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.96259e-07,9.18947e-07
27,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.60748e-07,5.23469e-07
28,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.54989e-07,7.29236e-07
29,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.83724e-07,9.23309e-07
30,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.37849e-07,9.65239e-07
31,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.22182e-07,7.88177e-07
32,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.38431e-07,1.69765e-07
33,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.0292e-07,9.56589e-07
34,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.84796e-07,1.98181e-07
35,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.62259e-07,3.23421e-07
36,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.13742e-07,5.17802e-07
37,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.115e-07,1.34252e-07
38,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.57694e-07,6.64808e-07
39,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.62284e-07,3.07636e-07
40,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.29288e-07,5.28585e-07
41,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.26116e-07,3.94736e-07
42,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.66907e-07,4.37995e-07
43,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.16253e-07,4.5055e-07
44,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.17459e-07,5.12528e-07
45,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.91304e-07,2.05091e-07
46,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.04843e-07,2.31262e-07
47,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.58008e-07,3.0081e-07
48,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.92047e-07,5.14901e-07
49,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.28708e-07,6.59122e-07
50,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.16666e-07,9.88058e-07
51,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.70818e-07,6.50473e-07
52,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.86297e-07,5.96985e-07
53,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.59582e-07,9.78769e-07
54,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.79901e-07,4.37718e-07
55,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.25765e-07,3.33358e-07
56,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.26291e-07,1.38818e-07
57,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.67529e-07,6.50242e-07
58,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.61101e-07,4.4588e-07
59,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.52916e-07,9.37279e-07
60,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.19947e-07,3.30989e-07
61,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.68781e-07,8.86886e-07
62,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.07634e-07,2.86959e-07
63,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.8762e-07,2.15511e-07
64,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.03313e-07,9.14965e-07
65,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.04985e-07,5.77732e-07
66,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.04116e-07,6.12655e-07
67,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.90245e-07,9.92977e-07
68,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.73134e-07,9.72973e-07
69,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.17425e-07,9.68719e-07
70,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.81357e-07,1.09851e-07
71,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.28488e-07,2.76352e-07
72,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.18232e-07,4.06855e-07
73,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.41509e-07,1.449e-07
74,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.96456e-07,2.03505e-07
75,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.50206e-07,4.40599e-07
76,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.66444e-07,3.04202e-07
77,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.03844e-07,1.95297e-07
78,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.41666e-07,2.53994e-07
79,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.27121e-07,5.46205e-07
80,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.48386e-07,4.56481e-07
81,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.07195e-07,5.00614e-07
82,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.27938e-07,6.49925e-07
83,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.19915e-07,8.80771e-07
84,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.60898e-07,3.11518e-07
85,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.11052e-07,8.24526e-07
86,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.58605e-07,4.97796e-07
87,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.91449e-07,7.42813e-07
88,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.55593e-07,8.70573e-07
89,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.48387e-07,7.71777e-07
90,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.2162e-07,2.44901e-07
91,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.65451e-07,3.49965e-07
92,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.51023e-07,5.02546e-07
93,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.73386e-07,5.11354e-07
94,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.10867e-07,8.5878e-07
95,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.44676e-07,3.49638e-07
96,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.82849e-07,6.5352e-07
97,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.86675e-07,2.69104e-07
98,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.89106e-07,8.41121e-07
99,419,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.92414e-07,2.96834e-07
0,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.94185e-07,2.54304e-07
1,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.71135e-07,9.54099e-07
2,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.90611e-07,7.24687e-07
3,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.60515e-07,1.21838e-07
4,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.84451e-07,5.28408e-07
5,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.36053e-07,6.69151e-07
6,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.31869e-07,7.28184e-07
7,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.4486e-07,9.27172e-07
8,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.69825e-07,2.27411e-07
9,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.67411e-07,5.89835e-07
10,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.16974e-07,4.56071e-07
11,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.02872e-07,4.37554e-07
12,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.0394e-07,4.40604e-07
13,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.44312e-07,9.57777e-07
14,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.35368e-07,2.86564e-07
15,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.52172e-07,5.13939e-07
16,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.84838e-07,1.78748e-07
17,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.38466e-07,3.2861e-07
18,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.25272e-07,1.35569e-07
19,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.74127e-07,8.01394e-07
20,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.28409e-07,8.72051e-07
21,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.5778e-07,1.59519e-07
22,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.38769e-07,3.71849e-07
23,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.50154e-07,2.49867e-07
24,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.02717e-07,9.13702e-07
25,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.3235e-07,6.02342e-07
26,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.63307e-07,1.68387e-07
27,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.92888e-07,9.28171e-07
28,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.50399e-07,1.45121e-07
29,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.32324e-07,6.44914e-07
30,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.03032e-07,7.23953e-07
31,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.07686e-07,2.08305e-07
32,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.08185e-07,6.8194e-07
33,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.18705e-07,3.72143e-07
34,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.72871e-07,9.03059e-07
35,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.87049e-07,8.82733e-07
36,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.36847e-07,5.77794e-07
37,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.29074e-07,6.18773e-07
38,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.74939e-07,4.32138e-07
39,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.64253e-07,1.40368e-07
40,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.39764e-07,6.95364e-07
41,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.60996e-07,7.78268e-07
42,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.3573e-07,3.27575e-07
43,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.66406e-07,8.95364e-07
44,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.176e-07,9.55206e-07
45,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.17718e-07,3.15916e-07
46,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.06432e-07,7.00498e-07
47,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.7374e-07,4.21118e-07
48,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.6136e-07,6.13684e-07
49,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.28962e-07,4.61457e-07
50,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.45355e-07,4.41445e-07
51,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.11464e-07,5.4047e-07
52,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.35499e-07,6.74823e-07
53,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.79082e-07,8.13403e-07
54,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.82033e-07,2.74106e-07
55,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.92509e-07,1.64954e-07
56,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.54895e-07,2.93237e-07
57,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.53329e-07,5.82042e-07
58,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.41887e-07,3.84142e-07
59,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.97052e-07,9.22367e-07
60,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.59666e-07,4.40876e-07
61,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.61791e-07,6.35243e-07
62,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.90563e-07,5.09776e-07
63,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.40364e-07,5.62693e-07
64,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.04872e-07,1.58341e-07
65,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.25382e-07,3.25784e-07
66,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.17885e-07,4.1469e-07
67,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.69915e-07,9.36322e-07
68,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.21349e-07,1.50572e-07
69,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.86887e-07,9.77363e-07
70,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.47313e-07,4.19441e-07
71,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.82422e-07,5.19946e-07
72,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.10853e-07,1.59419e-07
73,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.88223e-07,8.79453e-07
74,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.79828e-07,1.44429e-07
75,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.43117e-07,1.31547e-07
76,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.62712e-07,1.82192e-07
77,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.25698e-07,7.40236e-07
78,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.79095e-07,3.47273e-07
79,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.67617e-07,3.8418e-07
80,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.35089e-07,8.33416e-07
81,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.67274e-07,6.82122e-07
82,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.34103e-07,4.56144e-07
83,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.03549e-07,5.59396e-07
84,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.71313e-07,4.14462e-07
85,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.50341e-07,5.59185e-07
86,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.45962e-07,5.66221e-07
87,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.85719e-07,9.57714e-07
88,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.71299e-07,1.06756e-07
89,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.53747e-07,3.58317e-07
90,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.98615e-07,2.35519e-07
91,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.25035e-07,7.74209e-07
92,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.43872e-07,6.70841e-07
93,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.03445e-07,3.72343e-07
94,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.77754e-07,3.05499e-07
95,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.42699e-07,9.73002e-07
96,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.88661e-07,7.46223e-07
97,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.90995e-07,5.99241e-07
98,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.58637e-07,8.96466e-07
99,420,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.23124e-07,5.0857e-07
0,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.11141e-07,1.3694e-07
1,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.13429e-07,5.81695e-07
2,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.36331e-07,6.18032e-07
3,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.72866e-07,6.4658e-07
4,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.7078e-07,9.55044e-07
5,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.87002e-07,8.95064e-07
6,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.72085e-07,2.70151e-07
7,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.02499e-07,7.21219e-07
8,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.83309e-07,7.50053e-07
9,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.1539e-07,8.67364e-07
10,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.66823e-07,3.17545e-07
11,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.51097e-07,4.41863e-07
12,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.18013e-07,5.26803e-07
13,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.57374e-07,3.80055e-07
14,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.88361e-07,2.06718e-07
15,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.31985e-07,7.19137e-07
16,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.63475e-07,7.68117e-07
17,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.5427e-07,1.29305e-07
18,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.82918e-07,6.66109e-07
19,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.54474e-07,6.23534e-07
20,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.01296e-07,5.56202e-07
21,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.13779e-07,3.95693e-07
22,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.26566e-07,4.37471e-07
23,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.8395e-07,1.72064e-07
24,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.10739e-07,4.55299e-07
25,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.74808e-07,1.89519e-07
26,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.849e-07,1.49651e-07
27,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.08991e-07,9.11747e-07
28,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.33633e-07,6.94878e-07
29,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.86211e-07,3.1939e-07
30,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.73114e-07,1.16778e-07
31,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.31259e-07,3.05579e-07
32,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.57586e-07,8.75796e-07
33,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.50971e-07,8.45342e-07
34,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.93701e-07,4.60728e-07
35,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.23645e-07,2.41503e-07
36,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.17662e-07,3.75018e-07
37,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.11353e-07,6.4488e-07
38,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.23447e-07,6.30425e-07
39,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.7365e-07,1.7307e-07
40,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.59683e-07,1.01828e-07
41,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.36596e-07,3.35398e-07
42,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.53604e-07,1.7459e-07
43,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.40512e-07,7.4942e-07
44,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.8555e-07,1.5997e-07
45,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.21347e-07,4.10439e-07
46,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.34561e-07,7.43733e-07
47,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.40998e-07,1.1723e-07
48,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.14416e-07,2.35853e-07
49,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.76225e-07,2.44458e-07
50,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.04501e-07,3.37004e-07
51,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.42814e-07,8.8273e-07
52,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.92012e-07,7.56181e-07
53,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.08212e-07,1.09319e-07
54,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.25384e-07,6.39627e-07
55,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.22581e-07,6.40116e-07
56,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.00824e-07,7.29778e-07
57,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.67521e-07,8.00359e-07
58,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.60015e-07,6.11387e-07
59,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.53672e-07,4.8773e-07
60,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.54901e-07,3.55529e-07
61,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.51838e-07,7.15217e-07
62,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.49126e-07,1.77847e-07
63,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.1013e-07,9.64199e-07
64,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.1522e-07,4.85516e-07
65,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.70538e-07,3.54215e-07
66,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.47531e-07,8.01698e-07
67,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.23108e-07,7.37776e-07
68,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.0166e-07,5.19569e-07
69,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.4839e-07,2.38645e-07
70,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.44338e-07,4.90786e-07
71,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.83661e-07,3.03674e-07
72,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.97587e-07,4.69248e-07
73,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.51482e-07,6.41635e-07
74,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.99485e-07,1.0352e-07
75,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.89428e-07,7.16556e-07
76,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.82415e-07,6.3463e-07
77,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.2639e-07,5.5181e-07
78,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.50898e-07,5.53076e-07
79,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.28925e-07,6.28249e-07
80,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.72561e-07,6.93886e-07
81,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.55267e-07,8.21399e-07
82,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.77196e-07,7.96019e-07
83,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.17395e-07,1.53253e-07
84,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.03209e-07,5.99437e-07
85,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.41047e-07,4.85706e-07
86,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.06078e-07,2.06089e-07
87,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.80993e-07,1.39118e-07
88,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.89662e-07,4.99507e-07
89,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.05214e-07,1.84337e-07
90,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.41164e-07,5.95017e-07
91,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.68856e-07,9.72841e-07
92,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.19469e-07,5.81632e-07
93,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.67856e-07,5.3163e-07
94,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.88339e-07,3.98483e-07
95,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.92279e-07,5.8354e-07
96,421,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.2645e-07,7.65451e-07
